ticker,open_time,close_time,result,window_label,window_seconds,cutoff_time,snapshot_ts,yes_bid,yes_ask,favorite_side,favorite_entry_price,favorite_price_cents,spread,spread_cents,favorite_won,favorite_pnl,btc_price,btc_ret_1m_bps,btc_ret_3m_bps,btc_ret_5m_bps,kalshi_volume_fp,kalshi_open_interest_fp,favorite_matches_btc_1m,favorite_matches_btc_3m,favorite_matches_btc_5m,market_sequence
KXBTC15M-26APR081545-45,2026-04-08 19:30:00+00:00,2026-04-08 19:45:00+00:00,yes,T-2m,120,2026-04-08 19:43:00+00:00,2026-04-08 19:43:00+00:00,0.971,0.977,yes,0.977,97.7,0.006000000000000005,0.6000000000000005,True,0.021390000000000017,71270.01,7.435016272785422,1.6755996899697756,-5.023432165365271,19791.9,66654.17,True,True,False,11
KXBTC15M-26APR081545-45,2026-04-08 19:30:00+00:00,2026-04-08 19:45:00+00:00,yes,T-3m,180,2026-04-08 19:42:00+00:00,2026-04-08 19:42:00+00:00,0.77,0.78,yes,0.78,78.0,0.010000000000000009,1.0000000000000009,True,0.20459999999999995,71217.06,5.512953332933446,-14.35233208570641,-13.65781918561959,28608.59,59897.56,True,False,False,11
KXBTC15M-26APR081545-45,2026-04-08 19:30:00+00:00,2026-04-08 19:45:00+00:00,yes,T-4m,240,2026-04-08 19:41:00+00:00,2026-04-08 19:41:00+00:00,0.959,0.966,yes,0.966,96.6,0.007000000000000006,0.7000000000000006,True,0.03162000000000002,71177.82,-11.261882338379214,-17.9522487852668,-14.679628059974803,18883.29,59989.12,False,False,False,11
KXBTC15M-26APR081545-45,2026-04-08 19:30:00+00:00,2026-04-08 19:45:00+00:00,yes,T-5m,300,2026-04-08 19:40:00+00:00,2026-04-08 19:40:00+00:00,0.972,0.98,yes,0.98,98.0,0.008000000000000007,0.8000000000000007,True,0.018600000000000016,71258.07,-8.602145109983805,-7.907232277998277,10.50246188327053,15051.65,50009.98,False,False,True,11
KXBTC15M-26APR081600-00,2026-04-08 19:45:00+00:00,2026-04-08 20:00:00+00:00,yes,T-60s,60,2026-04-08 19:59:00+00:00,2026-04-08 19:59:00+00:00,0.81,0.83,yes,0.83,83.0,0.019999999999999907,1.9999999999999907,True,0.15810000000000002,71331.51,2.4413124473254832,6.9442486259863045,2.4567409564357767,46652.96,36012.17,True,True,True,12
KXBTC15M-26APR081600-00,2026-04-08 19:45:00+00:00,2026-04-08 20:00:00+00:00,yes,T-90s,90,2026-04-08 19:58:30+00:00,2026-04-08 19:58:00+00:00,0.36,0.37,no,0.64,64.0,0.010000000000000009,1.0000000000000009,False,-0.64,71314.1,4.138341240604859,4.330611842366938,-8.281818906561433,21987.03,40333.8,False,False,True,12
KXBTC15M-26APR081600-00,2026-04-08 19:45:00+00:00,2026-04-08 20:00:00+00:00,yes,T-2m,120,2026-04-08 19:58:00+00:00,2026-04-08 19:58:00+00:00,0.36,0.37,no,0.64,64.0,0.010000000000000009,1.0000000000000009,False,-0.64,71314.1,4.138341240604859,4.330611842366938,-8.281818906561433,21987.03,40333.8,False,False,True,12
KXBTC15M-26APR081600-00,2026-04-08 19:45:00+00:00,2026-04-08 20:00:00+00:00,yes,T-3m,180,2026-04-08 19:57:00+00:00,2026-04-08 19:57:00+00:00,0.39,0.4,no,0.61,61.0,0.010000000000000009,1.0000000000000009,False,-0.61,71284.6,0.3633455341689462,-4.12121099941265,-12.066572958769894,24406.27,33847.62,False,True,True,12
KXBTC15M-26APR081600-00,2026-04-08 19:45:00+00:00,2026-04-08 20:00:00+00:00,yes,T-4m,240,2026-04-08 19:56:00+00:00,2026-04-08 19:56:00+00:00,0.44,0.46,no,0.56,56.00000000000001,0.020000000000000018,2.0000000000000018,False,-0.56,71282.01,-0.171148249034081,-12.777903641998378,-9.410063049104522,25514.79,32495.67,True,True,True,12
KXBTC15M-26APR081600-00,2026-04-08 19:45:00+00:00,2026-04-08 20:00:00+00:00,yes,T-5m,300,2026-04-08 19:55:00+00:00,2026-04-08 19:55:00+00:00,0.58,0.6,yes,0.6,60.0,0.020000000000000018,2.0000000000000018,True,0.372,71283.23,-4.3133191678113025,-12.25852842734465,-9.779545389886346,22145.39,31152.5,False,False,False,12
KXBTC15M-26APR081615-15,2026-04-08 20:00:00+00:00,2026-04-08 20:15:00+00:00,yes,T-60s,60,2026-04-08 20:14:00+00:00,2026-04-08 20:14:00+00:00,0.999,1.0,yes,1.0,100.0,0.0010000000000000009,0.10000000000000009,True,0.0,71450.21,3.109424875400446,-0.3610775730367166,5.706526838320514,6242.11,78855.17,True,False,True,13
KXBTC15M-26APR081615-15,2026-04-08 20:00:00+00:00,2026-04-08 20:15:00+00:00,yes,T-90s,90,2026-04-08 20:13:30+00:00,2026-04-08 20:13:00+00:00,0.999,1.0,yes,1.0,100.0,0.0010000000000000009,0.10000000000000009,True,0.0,71428.0,-3.917096383383445,-0.8679316069892806,-1.3354323231162812,11328.83,72703.33,False,False,False,13
KXBTC15M-26APR081615-15,2026-04-08 20:00:00+00:00,2026-04-08 20:15:00+00:00,yes,T-2m,120,2026-04-08 20:13:00+00:00,2026-04-08 20:13:00+00:00,0.999,1.0,yes,1.0,100.0,0.0010000000000000009,0.10000000000000009,True,0.0,71428.0,-3.917096383383445,-0.8679316069892806,-1.3354323231162812,11328.83,72703.33,False,False,False,13
KXBTC15M-26APR081615-15,2026-04-08 20:00:00+00:00,2026-04-08 20:15:00+00:00,yes,T-3m,180,2026-04-08 20:12:00+00:00,2026-04-08 20:12:00+00:00,0.995,0.998,yes,0.998,99.8,0.0030000000000000027,0.30000000000000027,True,0.0018600000000000016,71455.99,0.4478481526071221,6.515943405818181,-0.07277153614038134,13602.67,66268.95,True,True,False,13
KXBTC15M-26APR081615-15,2026-04-08 20:00:00+00:00,2026-04-08 20:15:00+00:00,yes,T-4m,240,2026-04-08 20:11:00+00:00,2026-04-08 20:11:00+00:00,0.981,0.988,yes,0.988,98.8,0.007000000000000006,0.7000000000000006,True,0.011160000000000008,71452.79,2.6023949312792283,2.1347319630549144,4.302592224305624,19959.05,56314.1,True,True,True,13
KXBTC15M-26APR081615-15,2026-04-08 20:00:00+00:00,2026-04-08 20:15:00+00:00,yes,T-5m,300,2026-04-08 20:10:00+00:00,2026-04-08 20:10:00+00:00,0.916,0.919,yes,0.919,91.9,0.0030000000000000027,0.30000000000000027,True,0.07532999999999995,71434.2,3.4645269688349245,-3.1221787909874177,5.364453701124372,5498.14,45792.51,True,False,True,13
KXBTC15M-26APR081630-30,2026-04-08 20:15:00+00:00,2026-04-08 20:30:00+00:00,yes,T-60s,60,2026-04-08 20:29:00+00:00,2026-04-08 20:29:00+00:00,0.78,0.82,yes,0.82,82.0,0.039999999999999925,3.9999999999999925,True,0.16740000000000002,71455.29,0.7403778866321709,0.1651409555014638,1.031520581704637,29679.12,46952.66,True,True,True,14
KXBTC15M-26APR081630-30,2026-04-08 20:15:00+00:00,2026-04-08 20:30:00+00:00,yes,T-90s,90,2026-04-08 20:28:30+00:00,2026-04-08 20:28:00+00:00,0.55,0.56,yes,0.56,56.00000000000001,0.010000000000000009,1.0000000000000009,True,0.4091999999999999,71450.0,0.6872410686309394,-0.5444070294846615,4.616545941493744,25550.27,46917.04,True,False,True,14
KXBTC15M-26APR081630-30,2026-04-08 20:15:00+00:00,2026-04-08 20:30:00+00:00,yes,T-2m,120,2026-04-08 20:28:00+00:00,2026-04-08 20:28:00+00:00,0.55,0.56,yes,0.56,56.00000000000001,0.010000000000000009,1.0000000000000009,True,0.4091999999999999,71450.0,0.6872410686309394,-0.5444070294846615,4.616545941493744,25550.27,46917.04,True,False,True,14
KXBTC15M-26APR081630-30,2026-04-08 20:15:00+00:00,2026-04-08 20:30:00+00:00,yes,T-3m,180,2026-04-08 20:27:00+00:00,2026-04-08 20:27:00+00:00,0.64,0.66,yes,0.66,66.0,0.020000000000000018,2.0000000000000018,True,0.3161999999999999,71445.09,-1.2623486598606348,-0.3960927064083908,8.228463844976996,19350.01,34722.05,False,False,True,14
KXBTC15M-26APR081630-30,2026-04-08 20:15:00+00:00,2026-04-08 20:30:00+00:00,yes,T-4m,240,2026-04-08 20:26:00+00:00,2026-04-08 20:26:00+00:00,0.55,0.57,yes,0.57,56.99999999999999,0.019999999999999907,1.9999999999999907,True,0.39990000000000003,71454.11,0.03078908650033796,5.192038929651144,3.7744751120549758,18146.91,38042.29,True,True,True,14
KXBTC15M-26APR081630-30,2026-04-08 20:15:00+00:00,2026-04-08 20:30:00+00:00,yes,T-5m,300,2026-04-08 20:25:00+00:00,2026-04-08 20:25:00+00:00,0.54,0.55,yes,0.55,55.00000000000001,0.010000000000000009,1.0000000000000009,True,0.4184999999999999,71453.89,0.8355736598075758,9.46119251089339,-2.859767975439409,15555.45,34281.44,True,True,False,14
KXBTC15M-26APR081645-45,2026-04-08 20:30:00+00:00,2026-04-08 20:45:00+00:00,no,T-60s,60,2026-04-08 20:44:00+00:00,2026-04-08 20:44:00+00:00,0.0,0.001,no,1.0,100.0,0.001,0.1,True,0.0,71315.5,-2.3145289190640295,-3.366997703376784,-7.871469468000436,1137.64,73448.53,True,True,True,15
KXBTC15M-26APR081645-45,2026-04-08 20:30:00+00:00,2026-04-08 20:45:00+00:00,no,T-90s,90,2026-04-08 20:43:30+00:00,2026-04-08 20:43:00+00:00,0.001,0.003,no,0.999,99.9,0.002,0.2,True,0.0009300000000000008,71332.01,-2.280363310791511,-1.9608667619774867,-1.1396108838590546,4004.07,73429.53,True,True,True,15
KXBTC15M-26APR081645-45,2026-04-08 20:30:00+00:00,2026-04-08 20:45:00+00:00,no,T-2m,120,2026-04-08 20:43:00+00:00,2026-04-08 20:43:00+00:00,0.001,0.003,no,0.999,99.9,0.002,0.2,True,0.0009300000000000008,71332.01,-2.280363310791511,-1.9608667619774867,-1.1396108838590546,4004.07,73429.53,True,True,True,15
KXBTC15M-26APR081645-45,2026-04-08 20:30:00+00:00,2026-04-08 20:45:00+00:00,no,T-3m,180,2026-04-08 20:42:00+00:00,2026-04-08 20:42:00+00:00,0.001,0.005,no,0.999,99.9,0.004,0.4,True,0.0009300000000000008,71348.28,1.2279308859941551,-3.278611348366267,4.902309975189922,12830.37,69667.82,False,True,False,15
KXBTC15M-26APR081645-45,2026-04-08 20:30:00+00:00,2026-04-08 20:45:00+00:00,no,T-4m,240,2026-04-08 20:41:00+00:00,2026-04-08 20:41:00+00:00,0.011,0.017,no,0.989,98.9,0.006000000000000002,0.6000000000000002,True,0.010230000000000008,71339.52,-0.9082499369261754,-0.08690759507823387,-0.5943056547608183,16159.86,64100.89,True,True,True,15
KXBTC15M-26APR081645-45,2026-04-08 20:30:00+00:00,2026-04-08 20:45:00+00:00,no,T-5m,300,2026-04-08 20:40:00+00:00,2026-04-08 20:40:00+00:00,0.056,0.06,no,0.944,94.39999999999999,0.003999999999999997,0.3999999999999997,True,0.05208000000000004,71346.0,-3.598065787437932,4.582594107243043,-8.282316931246259,15450.53,56421.77,True,False,True,15
KXBTC15M-26APR081700-00,2026-04-08 20:45:00+00:00,2026-04-08 21:00:00+00:00,yes,T-60s,60,2026-04-08 20:59:00+00:00,2026-04-08 20:59:00+00:00,0.999,1.0,yes,1.0,100.0,0.0010000000000000009,0.10000000000000009,True,0.0,71387.32,1.2931138953153898,4.535073665516975,1.6167949408063542,19981.99,77052.64,True,True,True,16
KXBTC15M-26APR081700-00,2026-04-08 20:45:00+00:00,2026-04-08 21:00:00+00:00,yes,T-90s,90,2026-04-08 20:58:30+00:00,2026-04-08 20:58:00+00:00,0.995,0.996,yes,0.996,99.6,0.0010000000000000009,0.10000000000000009,True,0.0037200000000000033,71378.09,-1.2439244865003474,2.570076268484378,1.1153125264007357,37422.14,66184.41,False,True,True,16
KXBTC15M-26APR081700-00,2026-04-08 20:45:00+00:00,2026-04-08 21:00:00+00:00,yes,T-2m,120,2026-04-08 20:58:00+00:00,2026-04-08 20:58:00+00:00,0.995,0.996,yes,0.996,99.6,0.0010000000000000009,0.10000000000000009,True,0.0037200000000000033,71378.09,-1.2439244865003474,2.570076268484378,1.1153125264007357,37422.14,66184.41,False,True,True,16
KXBTC15M-26APR081700-00,2026-04-08 20:45:00+00:00,2026-04-08 21:00:00+00:00,yes,T-3m,180,2026-04-08 20:57:00+00:00,2026-04-08 20:57:00+00:00,0.909,0.91,yes,0.91,91.0,0.0010000000000000009,0.10000000000000009,True,0.08369999999999997,71386.97,4.486023115981563,1.5677586990991976,6.583964115502994,20857.82,61910.6,True,True,True,16
KXBTC15M-26APR081700-00,2026-04-08 20:45:00+00:00,2026-04-08 21:00:00+00:00,yes,T-4m,240,2026-04-08 20:56:00+00:00,2026-04-08 20:56:00+00:00,0.86,0.88,yes,0.88,88.0,0.020000000000000018,2.0000000000000018,True,0.11159999999999999,71354.96,-0.6712467462388627,-2.1255390735586133,3.7278294737430606,14910.02,50816.61,False,False,True,16
KXBTC15M-26APR081700-00,2026-04-08 20:45:00+00:00,2026-04-08 21:00:00+00:00,yes,T-5m,300,2026-04-08 20:55:00+00:00,2026-04-08 20:55:00+00:00,0.88,0.89,yes,0.89,89.0,0.010000000000000009,1.0000000000000009,True,0.10229999999999997,71359.75,-2.2458598701124988,2.7684328567434413,-0.47223271628205055,19497.52,42910.39,False,True,False,16
KXBTC15M-26APR081715-15,2026-04-08 21:00:00+00:00,2026-04-08 21:15:00+00:00,yes,T-60s,60,2026-04-08 21:14:00+00:00,2026-04-08 21:14:00+00:00,0.999,1.0,yes,1.0,100.0,0.0010000000000000009,0.10000000000000009,True,0.0,71531.14,-5.714522039611536,-4.252282335338586,8.326380691190405,14948.11,94304.07,False,False,True,17
KXBTC15M-26APR081715-15,2026-04-08 21:00:00+00:00,2026-04-08 21:15:00+00:00,yes,T-90s,90,2026-04-08 21:13:30+00:00,2026-04-08 21:13:00+00:00,0.999,1.0,yes,1.0,100.0,0.0010000000000000009,0.10000000000000009,True,0.0,71572.04,-0.9164750358359175,10.380736083979158,17.75907563227319,6482.82,81280.44,False,True,True,17
KXBTC15M-26APR081715-15,2026-04-08 21:00:00+00:00,2026-04-08 21:15:00+00:00,yes,T-2m,120,2026-04-08 21:13:00+00:00,2026-04-08 21:13:00+00:00,0.999,1.0,yes,1.0,100.0,0.0010000000000000009,0.10000000000000009,True,0.0,71572.04,-0.9164750358359175,10.380736083979158,17.75907563227319,6482.82,81280.44,False,True,True,17
KXBTC15M-26APR081715-15,2026-04-08 21:00:00+00:00,2026-04-08 21:15:00+00:00,yes,T-3m,180,2026-04-08 21:12:00+00:00,2026-04-08 21:12:00+00:00,0.999,1.0,yes,1.0,100.0,0.0010000000000000009,0.10000000000000009,True,0.0,71578.6,2.379768917870617,14.966777727050129,15.834227005389057,9952.8,75195.66,True,True,True,17
KXBTC15M-26APR081715-15,2026-04-08 21:00:00+00:00,2026-04-08 21:15:00+00:00,yes,T-4m,240,2026-04-08 21:11:00+00:00,2026-04-08 21:11:00+00:00,0.992,0.993,yes,0.993,99.3,0.0010000000000000009,0.10000000000000009,True,0.006510000000000005,71561.57,8.916355771406703,16.293615970628395,22.714479773566776,28912.55,70075.7,True,True,True,17
KXBTC15M-26APR081715-15,2026-04-08 21:00:00+00:00,2026-04-08 21:15:00+00:00,yes,T-5m,300,2026-04-08 21:10:00+00:00,2026-04-08 21:10:00+00:00,0.959,0.96,yes,0.96,96.0,0.0010000000000000009,0.10000000000000009,True,0.03720000000000003,71497.82,3.6643910317990525,4.530861350606763,19.295088167581298,13817.13,52452.33,True,True,True,17
KXBTC15M-26APR081730-30,2026-04-08 21:15:00+00:00,2026-04-08 21:30:00+00:00,yes,T-60s,60,2026-04-08 21:29:00+00:00,2026-04-08 21:29:00+00:00,0.999,1.0,yes,1.0,100.0,0.0010000000000000009,0.10000000000000009,True,0.0,71678.14,-6.353547522849334,0.9250537626459554,6.580949588865792,1240.14,73904.7,False,True,True,18
KXBTC15M-26APR081730-30,2026-04-08 21:15:00+00:00,2026-04-08 21:30:00+00:00,yes,T-90s,90,2026-04-08 21:28:30+00:00,2026-04-08 21:28:00+00:00,0.999,1.0,yes,1.0,100.0,0.0010000000000000009,0.10000000000000009,True,0.0,71723.71,-1.8609627994226052,10.934412091110346,9.804132277770883,6256.59,72666.56,False,True,True,18
KXBTC15M-26APR081730-30,2026-04-08 21:15:00+00:00,2026-04-08 21:30:00+00:00,yes,T-2m,120,2026-04-08 21:28:00+00:00,2026-04-08 21:28:00+00:00,0.999,1.0,yes,1.0,100.0,0.0010000000000000009,0.10000000000000009,True,0.0,71723.71,-1.8609627994226052,10.934412091110346,9.804132277770883,6256.59,72666.56,False,True,True,18
KXBTC15M-26APR081730-30,2026-04-08 21:15:00+00:00,2026-04-08 21:30:00+00:00,yes,T-3m,180,2026-04-08 21:27:00+00:00,2026-04-08 21:27:00+00:00,0.999,1.0,yes,1.0,100.0,0.0010000000000000009,0.10000000000000009,True,0.0,71737.06,9.14589353566031,14.80643855314101,18.224587244519697,11227.54,66643.48,True,True,True,18
KXBTC15M-26APR081730-30,2026-04-08 21:15:00+00:00,2026-04-08 21:30:00+00:00,yes,T-4m,240,2026-04-08 21:26:00+00:00,2026-04-08 21:26:00+00:00,0.98,0.984,yes,0.984,98.4,0.0040000000000000036,0.40000000000000036,True,0.014880000000000013,71671.51,3.6485260666530017,2.5190688628273783,12.272353774589462,16276.12,58446.72,True,True,True,18
KXBTC15M-26APR081730-30,2026-04-08 21:15:00+00:00,2026-04-08 21:30:00+00:00,yes,T-5m,300,2026-04-08 21:25:00+00:00,2026-04-08 21:25:00+00:00,0.95,0.951,yes,0.951,95.1,0.0010000000000000009,0.10000000000000009,True,0.045570000000000034,71645.37,2.0061146710226296,5.419894490112931,8.991211495898987,35901.77,58362.24,True,True,True,18
KXBTC15M-26APR081745-45,2026-04-08 21:30:00+00:00,2026-04-08 21:45:00+00:00,no,T-60s,60,2026-04-08 21:44:00+00:00,2026-04-08 21:44:00+00:00,0.0,0.001,no,1.0,100.0,0.001,0.1,True,0.0,71554.43,-13.13495013296806,-16.895584866970516,-15.838323244676822,6440.03,68830.52,True,True,True,19
KXBTC15M-26APR081745-45,2026-04-08 21:30:00+00:00,2026-04-08 21:45:00+00:00,no,T-90s,90,2026-04-08 21:43:30+00:00,2026-04-08 21:43:00+00:00,0.006,0.019,no,0.994,99.4,0.013,1.3,True,0.005580000000000004,71648.54,0.9421875137394231,-1.8559389488193023,-1.8684955875458709,32676.97,68011.78,False,True,True,19
KXBTC15M-26APR081745-45,2026-04-08 21:30:00+00:00,2026-04-08 21:45:00+00:00,no,T-2m,120,2026-04-08 21:43:00+00:00,2026-04-08 21:43:00+00:00,0.006,0.019,no,0.994,99.4,0.013,1.3,True,0.005580000000000004,71648.54,0.9421875137394231,-1.8559389488193023,-1.8684955875458709,32676.97,68011.78,False,True,True,19
KXBTC15M-26APR081745-45,2026-04-08 21:30:00+00:00,2026-04-08 21:45:00+00:00,no,T-3m,180,2026-04-08 21:42:00+00:00,2026-04-08 21:42:00+00:00,0.13,0.14,no,0.87,87.0,0.010000000000000009,1.0000000000000009,True,0.1209,71641.79,-4.707324801086488,-3.6487723799527583,0.05722949501851815,17570.06,55593.12,True,True,False,19
KXBTC15M-26APR081745-45,2026-04-08 21:30:00+00:00,2026-04-08 21:45:00+00:00,no,T-4m,240,2026-04-08 21:41:00+00:00,2026-04-08 21:41:00+00:00,0.13,0.14,no,0.87,87.0,0.010000000000000009,1.0000000000000009,True,0.1209,71675.53,1.910361218746548,1.897799849934767,9.116013419865343,18706.29,52842.57,False,False,False,19
KXBTC15M-26APR081745-45,2026-04-08 21:30:00+00:00,2026-04-08 21:45:00+00:00,no,T-5m,300,2026-04-08 21:40:00+00:00,2026-04-08 21:40:00+00:00,0.19,0.21,no,0.81,81.0,0.01999999999999999,1.9999999999999991,True,0.17669999999999994,71661.84,-0.8511476679817775,2.8558913856757684,5.065230903604778,13747.89,49394.6,True,False,False,19
KXBTC15M-26APR081800-00,2026-04-08 21:45:00+00:00,2026-04-08 22:00:00+00:00,no,T-60s,60,2026-04-08 21:59:00+00:00,2026-04-08 21:59:00+00:00,0.007,0.01,no,0.993,99.3,0.003,0.3,True,0.006510000000000005,71562.97,1.0858749608688711,2.9605074181127122,-3.9152966154964997,20426.0,53188.25,False,False,True,20
KXBTC15M-26APR081800-00,2026-04-08 21:45:00+00:00,2026-04-08 22:00:00+00:00,no,T-90s,90,2026-04-08 21:58:30+00:00,2026-04-08 21:58:00+00:00,0.049,0.056,no,0.951,95.1,0.006999999999999999,0.7,True,0.045570000000000034,71555.2,1.8842152523035338,0.9392233070504297,-6.917140808994082,26433.01,50731.15,False,False,True,20
KXBTC15M-26APR081800-00,2026-04-08 21:45:00+00:00,2026-04-08 22:00:00+00:00,no,T-2m,120,2026-04-08 21:58:00+00:00,2026-04-08 21:58:00+00:00,0.049,0.056,no,0.951,95.1,0.006999999999999999,0.7,True,0.045570000000000034,71555.2,1.8842152523035338,0.9392233070504297,-6.917140808994082,26433.01,50731.15,False,False,True,20
KXBTC15M-26APR081800-00,2026-04-08 21:45:00+00:00,2026-04-08 22:00:00+00:00,no,T-3m,180,2026-04-08 21:57:00+00:00,2026-04-08 21:57:00+00:00,0.14,0.15,no,0.86,86.0,0.009999999999999981,0.9999999999999981,True,0.1302,71541.72,-0.0097844909940914,-6.883546814543395,-9.779121443058703,36502.59,47937.28,True,True,True,20
KXBTC15M-26APR081800-00,2026-04-08 21:45:00+00:00,2026-04-08 22:00:00+00:00,no,T-4m,240,2026-04-08 21:56:00+00:00,2026-04-08 21:56:00+00:00,0.23,0.24,no,0.77,77.0,0.009999999999999981,0.9999999999999981,True,0.21389999999999998,71541.79,-0.9350303458577347,-8.789922118274118,-5.441407842390333,31567.88,42142.59,True,True,True,20
KXBTC15M-26APR081800-00,2026-04-08 21:45:00+00:00,2026-04-08 22:00:00+00:00,no,T-5m,300,2026-04-08 21:55:00+00:00,2026-04-08 21:55:00+00:00,0.58,0.59,yes,0.59,59.0,0.010000000000000009,1.0000000000000009,False,-0.59,71548.48,-5.93929404534177,-8.835142277630048,-9.889790895779571,20031.38,37464.53,False,False,False,20
KXBTC15M-26APR081815-15,2026-04-08 22:00:00+00:00,2026-04-08 22:15:00+00:00,no,T-60s,60,2026-04-08 22:14:00+00:00,2026-04-08 22:14:00+00:00,0.0,0.003,no,1.0,100.0,0.003,0.3,True,0.0,71458.02,3.6664327373392425,1.4010187267654572,-7.078864875628144,17119.95,92520.45,False,False,True,21
KXBTC15M-26APR081815-15,2026-04-08 22:00:00+00:00,2026-04-08 22:15:00+00:00,no,T-90s,90,2026-04-08 22:13:30+00:00,2026-04-08 22:13:00+00:00,0.0,0.002,no,1.0,100.0,0.002,0.2,True,0.0,71431.83,4.316465551399418,-9.947839921592427,-10.752534795755997,14440.93,80030.7,False,True,True,21
KXBTC15M-26APR081815-15,2026-04-08 22:00:00+00:00,2026-04-08 22:15:00+00:00,no,T-2m,120,2026-04-08 22:13:00+00:00,2026-04-08 22:13:00+00:00,0.0,0.002,no,1.0,100.0,0.002,0.2,True,0.0,71431.83,4.316465551399418,-9.947839921592427,-10.752534795755997,14440.93,80030.7,False,True,True,21
KXBTC15M-26APR081815-15,2026-04-08 22:00:00+00:00,2026-04-08 22:15:00+00:00,no,T-3m,180,2026-04-08 22:12:00+00:00,2026-04-08 22:12:00+00:00,0.004,0.007,no,0.996,99.6,0.003,0.3,True,0.0037200000000000033,71401.01,-6.578209805983004,-15.051328063294678,-19.186933091897007,39523.46,81652.85,True,True,True,21
KXBTC15M-26APR081815-15,2026-04-08 22:00:00+00:00,2026-04-08 22:15:00+00:00,no,T-4m,240,2026-04-08 22:11:00+00:00,2026-04-08 22:11:00+00:00,0.1,0.11,no,0.9,90.0,0.009999999999999995,0.9999999999999996,True,0.09299999999999997,71448.01,-7.684996537208333,-8.489873682538951,-12.629587818340227,17015.98,64914.41,True,True,True,21
KXBTC15M-26APR081815-15,2026-04-08 22:00:00+00:00,2026-04-08 22:15:00+00:00,no,T-5m,300,2026-04-08 22:10:00+00:00,2026-04-08 22:10:00+00:00,0.15,0.16,no,0.85,85.0,0.010000000000000009,1.0000000000000009,True,0.1395,71502.96,-0.7943096106977077,-4.935819666871399,-2.5936253303360246,14568.87,56794.79,True,True,True,21
KXBTC15M-26APR081830-30,2026-04-08 22:15:00+00:00,2026-04-08 22:30:00+00:00,no,T-60s,60,2026-04-08 22:29:00+00:00,2026-04-08 22:29:00+00:00,0.0,0.001,no,1.0,100.0,0.001,0.1,True,0.0,71175.09,-5.108727568747806,-16.226504497006687,-19.1049584967784,5939.5,81137.86,True,True,True,22
KXBTC15M-26APR081830-30,2026-04-08 22:15:00+00:00,2026-04-08 22:30:00+00:00,no,T-90s,90,2026-04-08 22:28:30+00:00,2026-04-08 22:28:00+00:00,0.0,0.001,no,1.0,100.0,0.001,0.1,True,0.0,71211.47,0.4732607666824151,-16.976817181829638,-17.817848350780707,4821.94,75199.46,False,True,True,22
KXBTC15M-26APR081830-30,2026-04-08 22:15:00+00:00,2026-04-08 22:30:00+00:00,no,T-2m,120,2026-04-08 22:28:00+00:00,2026-04-08 22:28:00+00:00,0.0,0.001,no,1.0,100.0,0.001,0.1,True,0.0,71211.47,0.4732607666824151,-16.976817181829638,-17.817848350780707,4821.94,75199.46,False,True,True,22
KXBTC15M-26APR081830-30,2026-04-08 22:15:00+00:00,2026-04-08 22:30:00+00:00,no,T-3m,180,2026-04-08 22:27:00+00:00,2026-04-08 22:27:00+00:00,0.001,0.003,no,0.999,99.9,0.002,0.2,True,0.0009300000000000008,71208.1,-11.59617156610837,-14.475960552130518,-17.70394335747327,10072.74,71247.37,True,True,True,22
KXBTC15M-26APR081830-30,2026-04-08 22:15:00+00:00,2026-04-08 22:30:00+00:00,no,T-4m,240,2026-04-08 22:26:00+00:00,2026-04-08 22:26:00+00:00,0.011,0.016,no,0.989,98.9,0.005000000000000001,0.5000000000000001,True,0.010230000000000008,71290.77,-5.859875790259483,-6.701843518611694,-2.4849775952351383,17832.65,64145.31,True,True,True,22
KXBTC15M-26APR081830-30,2026-04-08 22:15:00+00:00,2026-04-08 22:30:00+00:00,no,T-5m,300,2026-04-08 22:25:00+00:00,2026-04-08 22:25:00+00:00,0.014,0.018,no,0.986,98.6,0.003999999999999998,0.39999999999999986,True,0.01302000000000001,71332.57,2.9784888319994707,-0.25513640755758793,-0.45699335102677985,9005.6,57172.54,False,True,True,22
KXBTC15M-26APR081845-45,2026-04-08 22:30:00+00:00,2026-04-08 22:45:00+00:00,yes,T-60s,60,2026-04-08 22:44:00+00:00,2026-04-08 22:44:00+00:00,0.999,1.0,yes,1.0,100.0,0.0010000000000000009,0.10000000000000009,True,0.0,71243.96,-4.425082952767001,-3.0084725547019353,-11.621149679258425,13074.16,75046.06,False,False,False,23
